Items,A0,A1,A2,A3
14511,2,0,0,0
28238,2,0,0,0
28239,1,0,0,0
28728,8,0,0,0
1397,15,0,0,0
1396,7,1,0,0
422,12,1,0,0
1393,3,0,0,0
1392,109,8,2,2
1390,23,1,1,0
531,1,0,0,0
19885,18,0,0,0
19164,2,0,0,0
19165,1,0,0,0
19166,37,4,0,0
19167,1,0,0,0
19160,8,0,0,0
11350,11,0,0,0
11357,14,2,0,0
19169,1,0,0,0
11354,1,0,0,0
6412,1,0,0,0
3458,63,6,0,0
23672,2,0,0,0
19291,2,0,0,0
19294,5,0,0,0
23814,2,0,0,0
23817,1,0,0,0
23816,1,0,0,0
27128,6,0,0,0
27120,1,0,0,0
27123,1,0,0,0
27125,1,0,0,0
25415,138,7,0,0
25142,24,0,0,0
25412,3,0,0,0
25146,1,0,0,0
25418,6,0,0,0
14001,3,0,0,0
2335,2,0,0,0
1427,3,0,0,0
3476,4,0,0,0
6699,1,0,0,0
6698,8,0,0,0
6690,12,0,0,0
2438,18,3,0,0
2433,1,0,0,0
2432,25,0,0,0
2437,3,4,0,0
2436,29,1,0,0
16356,5,0,0,0
19837,13,1,0,0
16354,1,0,0,0
19835,72,0,0,0
16825,13,0,0,0
16829,1,0,0,0
7837,3,0,0,0
12110,10,1,0,0
6346,1,0,0,0
6349,2,0,0,0
6348,36,0,0,0
17199,2,0,0,0
17197,3,0,0,0
17195,14,0,0,0
17191,14,0,1,0
17190,8,0,0,0
9357,2,0,0,0
9604,1,0,0,0
9354,1,0,0,0
9609,51,0,2,0
10171,26,2,0,0
10172,3,0,0,0
10176,151,3,0,0
10177,1,0,0,0
21246,4,0,0,0
11035,1,0,1,0
21715,25,1,0,0
21717,1,0,0,0
11032,7,0,0,0
1807,9,0,0,0
8998,3,0,0,0
8999,1,0,0,0
1803,7,2,0,0
3787,8,1,0,0
1801,6,0,0,0
8992,5,1,0,0
8993,7,0,0,0
8991,6,0,0,0
8996,32,1,0,0
4997,39,0,1,0
9648,3,0,0,0
4992,1,0,0,0
4993,33,0,0,0
15020,5,0,0,0
14078,3,0,0,0
14074,9,1,0,0
14071,50,0,0,0
14073,16,1,1,0
14072,2,0,0,0
3259,2,0,0,0
1544,1,0,0,0
3252,22,1,0,0
1941,7,0,0,0
3254,52,0,1,0
3255,17,0,0,0
13240,104,2,1,0
13247,64,6,0,1
13244,88,5,0,0
2850,1,0,0,0
2853,11,0,0,0
2855,1,0,0,0
5461,1,0,1,0
1492,6,0,0,0
5462,2,0,0,0
1494,4,1,0,0
5464,2,0,0,0
3334,4,0,0,0
5469,49,2,0,0
5468,1,0,0,0
14213,3,0,0,0
28533,1,0,0,0
28532,1,0,0,0
20043,18,0,0,0
20047,14,0,0,0
20045,25,6,0,0
20048,7,1,0,0
28727,20,0,0,0
18172,4,1,0,0
18173,2,0,0,0
18176,1,0,0,0
12519,1,0,0,0
15818,1,0,0,0
524,5,0,0,0
526,0,1,0,0
527,123,8,0,0
11865,2,0,0,0
528,39,2,0,0
11864,24,4,0,0
23662,416,5,4,0
28391,187,3,0,0
1237,55,2,0,0
1230,1,0,0,0
1233,13,0,0,0
28399,2,1,0,0
18515,42,2,0,0
8286,1,0,0,0
8287,4,0,0,0
27711,31,1,0,0
27716,1,0,0,0
8283,2,0,0,0
27715,1,0,0,0
27718,1,0,0,0
27719,6,0,0,0
25970,2,0,0,0
25971,2,0,0,0
6509,1,0,0,0
15813,2,0,0,0
25976,3,0,0,0
15032,10,1,0,0
15033,2,0,0,0
6500,8,0,0,0
15034,4,0,0,0
3809,19,3,0,0
3805,3,0,0,0
23487,3,0,0,0
23482,55,6,1,0
3800,3,0,0,0
23480,6,1,1,0
1966,37,2,0,0
8465,6,0,0,0
7559,2,0,0,0
7558,1,0,0,0
24591,10,0,0,0
24590,18,1,0,0
24593,1,0,0,0
7552,210,3,0,0
11177,2,0,0,0
24598,80,0,0,0
7555,4,0,0,0
19339,17,1,0,1
16109,25,0,0,0
16108,1,0,0,0
16103,26,0,1,0
19330,3,0,0,0
16100,16,2,0,0
19627,2,0,0,0
19337,4,0,0,0
16104,5,0,0,0
22280,254,12,0,0
22287,1,0,0,0
22538,1,0,0,0
22534,3,0,0,0
22288,1,0,0,0
22530,10,0,0,0
22533,48,0,0,0
13884,5,0,0,0
4177,1,0,0,0
13880,1,0,0,0
13883,35,1,0,0
26445,2,0,0,0
26447,1,0,0,0
26446,1,0,0,0
13888,140,5,1,0
17947,1,0,0,0
24627,2,0,0,0
24625,10,0,0,0
25620,2,0,0,0
25621,1,0,0,0
25622,1,0,0,0
24628,27,0,0,0
24979,1,0,0,0
24978,30,1,0,0
24973,1,0,0,0
24971,33,0,0,0
24970,1,0,0,0
24977,127,0,1,0
24975,42,0,0,0
22759,7,0,1,0
14360,74,3,3,0
22751,3,0,1,0
22753,1,0,0,0
14363,14,0,0,0
22757,8,0,0,0
9275,9,2,0,0
3068,44,4,0,0
10059,31,0,0,0
2226,2,0,0,0
2227,21,1,0,0
10058,29,0,0,0
26197,2,0,0,0
8112,1,0,0,0
26194,1,0,0,0
14495,4,0,0,0
10056,16,0,0,0
27473,2,0,0,0
17506,1,0,1,0
17503,1,0,0,0
17508,1,0,0,0
17509,1,0,0,0
13471,31,2,0,0
13472,2,0,0,0
13473,6,0,0,0
4509,9,0,0,0
13479,1,0,0,0
121,1,0,0,0
25086,243,8,0,0
2086,5,0,0,0
2087,3,0,0,0
2084,8,0,0,0
11659,16,0,0,0
11652,114,1,2,0
11653,3,0,0,0
11651,3,0,0,0
17760,21,1,0,1
27955,27,1,1,0
20676,7,0,0,0
20670,1,0,0,0
27951,2,0,0,0
27952,5,0,0,0
17767,12,1,0,0
20679,14,2,0,0
129,1,0,0,0
14276,16,1,0,0
19618,2,0,0,0
19344,5,0,0,0
16134,4,0,0,0
20450,1,0,0,0
27483,48,0,0,0
20454,12,0,0,0
27487,12,1,1,0
20456,22,4,0,0
20457,4,0,0,0
16644,1,0,0,0
27489,1,0,0,0
20909,1,0,0,0
5211,8,0,0,0
7314,39,0,0,0
7311,11,0,0,0
7310,1,0,0,0
7312,14,0,0,0
12307,35,0,0,0
11901,15,0,0,0
12300,16,0,0,0
11904,15,2,0,0
11905,4,0,0,0
18412,10,0,0,0
15628,1,0,0,0
12907,1,0,0,0
12906,1,0,0,0
12904,3,0,0,0
15622,15,0,0,0
15620,3,0,0,0
10232,27,1,0,0
10230,2,0,0,0
7034,1,0,0,0
9011,1,0,0,0
10235,2,0,0,0
7037,32,3,0,0
7038,11,1,0,0
9018,9,0,0,0
6163,14,0,0,0
24025,1,0,0,0
24024,1,0,0,0
24027,2,0,0,0
24026,40,0,0,0
21501,23,1,0,0
21500,4,0,0,0
21503,42,0,0,0
24022,2,0,0,0
24028,3,0,0,0
6164,1,0,0,0
6167,4,1,0,0
6166,3,0,0,0
26000,7,2,0,0
15959,0,1,0,0
6431,27,1,0,0
15483,1,0,0,0
15482,2,0,0,0
15481,2,0,0,0
15952,1,0,0,0
15485,9,0,0,0
7784,1,0,0,0
7783,1,0,0,0
7780,4,0,0,0
14681,1,0,0,0
14688,2,0,0,0
1008,55,3,1,1
1006,2,0,0,0
1004,9,1,0,0
1003,9,0,1,0
1002,1,0,0,0
1000,9,3,1,0
4345,1,0,0,0
4340,1,0,0,0
28252,4,0,0,0
11018,65,4,0,0
28257,1,0,0,0
28706,1,0,0,0
28707,10,1,0,0
28709,12,0,0,0
11016,3,0,0,0
11017,2,0,0,0
11010,2,0,0,0
14531,10,0,0,0
14532,1,0,0,0
14533,87,3,0,0
17880,11,0,0,0
17883,4,0,0,0
17882,17,1,0,0
17887,1,0,0,0
24611,3,0,0,0
11330,82,6,0,1
11337,1,0,0,0
11338,4,0,0,0
19102,11,1,0,0
19101,9,0,0,0
19107,1,0,0,0
19105,8,1,0,0
5712,45,2,0,0
28876,17,4,0,0
23340,14,2,0,0
11489,5,0,0,0
23342,0,1,0,1
11487,6,1,1,0
11483,1,0,0,0
11482,11,1,0,0
11481,1,0,0,0
27101,1,0,0,0
19141,1,0,0,0
25169,40,7,0,0
25167,1,0,0,0
25165,1,0,0,0
16596,1,0,0,0
16599,5,0,0,0
28593,1,0,0,0
12680,8,2,0,0
21889,5,0,0,0
12682,2,0,0,0
12686,16,0,0,0
12687,8,0,0,0
12688,77,17,0,0
21881,7,0,0,0
21883,12,4,0,0
21885,25,0,0,0
21887,1,0,1,0
10822,1,0,0,0
23026,4,0,0,0
10820,1,0,0,0
10821,3,0,0,0
10829,1,0,0,0
7817,14,0,0,0
7812,33,4,0,0
7811,1,0,0,0
5094,49,2,1,0
23750,1,0,0,0
21085,1,1,0,0
21086,1,0,0,0
19814,94,2,2,0
16376,33,1,0,0
19817,5,0,0,0
9276,1,0,0,0
19813,12,1,0,0
9588,1,0,0,0
26275,3,0,0,0
26273,1,0,0,0
26270,7,0,1,0
26271,1,0,0,0
9379,2,0,0,0
13380,8,1,0,0
9371,1,0,0,0
4490,1,0,0,0
9377,1,0,0,0
9376,3,0,0,0
21263,3,0,0,0
1829,1,0,0,0
1828,2,0,0,0
1827,3,0,0,0
1822,27,0,0,0
2410,95,2,0,0
2413,1,0,0,0
2412,5,0,0,0
4499,27,1,0,0
2417,1,0,0,0
2416,12,0,0,0
2669,204,5,1,0
4970,27,0,0,0
18823,1,0,0,0
4972,1,0,0,0
6820,38,1,0,0
15886,5,0,0,0
1920,1,0,0,0
3277,1,0,0,0
1922,1,0,0,0
3275,1,0,0,0
3272,4,0,0,0
3273,21,0,0,0
1926,3,0,0,0
14055,3,0,0,0
6825,5,0,0,0
4221,7,1,0,0
13220,1,0,0,0
13224,2,0,0,0
13226,10,1,0,0
18996,23,2,0,0
14236,10,0,0,0
14235,5,0,0,0
14946,3,0,0,0
14233,4,1,0,0
18990,98,17,1,0
14942,81,6,0,0
28625,13,1,0,0
14238,2,0,0,0
5585,4,0,0,0
5487,12,0,0,0
3313,48,6,0,0
3315,1,0,0,0
5482,13,0,0,0
5480,1,0,0,0
20029,17,0,0,0
28621,82,2,0,0
20021,2,0,0,0
14104,2,0,0,0
6473,3,0,0,0
18196,146,1,0,0
18197,5,0,0,0
62,12,1,0,0
6474,1,0,0,0
20608,8,2,0,0
5328,4,0,0,0
509,11,0,0,0
506,2,0,0,0
29396,17,0,0,0
29425,11,0,0,0
29422,2,0,0,0
29391,1,0,0,0
500,8,0,1,0
29421,1,0,0,0
23649,6,0,0,0
1210,1,0,0,0
1211,1,0,0,0
634,2,0,0,0
1217,1,0,0,0
637,89,0,3,0
23136,4,0,0,0
23137,4,0,0,0
23134,22,1,0,0
23643,3,0,0,0
23130,2,0,0,0
6521,1,0,0,0
6520,9,2,0,0
15542,5,0,0,0
8269,12,1,0,0
6527,1,0,0,0
15018,93,4,0,1
15019,244,22,0,1
27734,1,0,0,0
8261,20,1,0,0
15549,21,1,0,0
16821,102,7,0,0
18895,5,0,0,0
25997,3,0,0,0
25994,8,0,0,0
19834,2,0,0,0
25990,6,0,0,0
25991,7,0,0,0
16823,16,0,0,0
16353,1,0,0,0
3869,1,0,0,0
3863,7,0,0,0
3861,5,0,0,0
3866,9,0,0,0
8409,64,12,0,0
8400,1,0,0,0
19468,1,0,0,0
7572,12,1,0,0
9818,1,0,0,0
9819,1,0,0,0
7577,6,0,0,0
7576,9,2,0,0
9814,4,0,0,0
9815,3,0,0,0
9817,63,11,0,0
9813,2,0,0,0
15437,1,0,0,0
6341,2,0,0,0
19466,62,2,0,0
18905,21,4,0,0
22511,1,0,0,0
26468,1,0,0,0
4156,1,0,0,0
4157,3,0,0,0
4154,18,0,0,0
18901,2,0,0,0
26465,2,0,0,0
26464,95,2,0,0
12118,1,0,0,0
28117,35,0,1,0
28111,8,0,0,0
28112,4,0,0,0
24640,1,0,0,0
24645,23,4,0,0
13461,14,0,1,0
4511,4,0,0,0
8334,2,0,0,0
22771,2,0,0,0
15432,7,4,0,0
4515,3,0,0,0
6714,4,0,0,0
11279,1,0,0,0
19643,17,2,0,0
5901,1,0,0,0
16165,2,0,0,0
19312,6,0,0,0
5904,4,0,0,0
15086,18,3,0,0
16169,7,1,0,0
5908,4,0,0,0
3488,1,0,0,0
17560,1,0,0,0
17561,4,0,0,0
3482,10,0,1,0
8214,1,0,0,0
13412,1,0,0,0
11641,1,0,0,0
13410,7,0,0,0
13411,3,0,0,0
4567,1,0,0,0
13417,3,0,0,0
4569,3,0,0,0
11670,193,1,3,0
11675,2,0,0,0
11676,5,0,0,0
11677,8,0,0,0
11679,966,20,7,2
24911,13,1,0,0
17802,1,0,0,0
24917,15,0,0,0
27932,3,0,0,0
20611,3,0,0,0
20617,4,1,0,0
20615,2,0,0,0
20618,1,0,0,0
27939,11,0,0,0
17783,23,1,0,0
17781,4,1,0,0
25206,1,0,0,0
25207,14,0,0,0
25200,1,0,0,0
25209,4,0,0,0
16787,17,0,0,0
16786,3,0,0,0
16783,7,0,0,0
16782,9,0,0,0
3162,2,0,0,0
16788,5,0,0,0
6065,1,0,0,0
12096,2,0,0,0
6062,1,0,0,0
2604,1,0,0,0
2605,49,0,0,0
2600,5,1,0,0
2601,1,0,0,0
2602,1,0,0,0
20927,1,0,0,0
2608,1,0,0,0
2609,4,0,0,0
24023,1,0,0,0
10781,2,0,0,0
10780,7,0,1,0
10039,1,0,0,0
10038,6,0,0,0
10789,3,0,0,0
10788,101,0,2,0
138,1,0,0,0
21695,1,0,1,0
21697,1,0,0,0
21690,3,0,0,0
21693,15,2,0,0
21692,2,0,0,0
7373,4,0,0,0
7372,3,0,0,0
7370,7,0,0,0
7376,16,0,0,0
7375,4,0,0,0
27514,126,3,0,0
21245,4,0,0,0
12327,11,1,0,0
12326,1,0,0,0
11920,1,0,0,0
11921,1,0,0,0
11922,5,0,0,0
11923,8,0,0,0
11924,2,0,0,0
11925,1,0,0,0
11926,5,0,1,0
21243,5,0,0,0
10258,1,1,0,0
9030,58,1,0,0
9031,3,1,0,0
29099,628,32,0,0
7019,7,0,1,0
10250,2,0,0,0
29095,117,1,0,0
7015,13,0,0,0
10255,5,0,1,0
29092,13,0,0,0
10257,1,0,0,0
29090,2,0,0,0
21522,1,0,0,0
24001,12,0,0,0
18692,8,0,0,0
18695,1,0,0,0
18697,85,2,0,0
24004,7,0,1,0
18699,1,0,0,0
18698,2,0,0,0
24009,13,1,0,0
752,4,0,0,0
750,7,0,0,0
757,1,0,0,0
24344,23,3,0,0
24346,1,0,0,0
3781,2,0,0,0
24340,10,1,0,0
24341,20,2,0,0
2954,1,0,0,0
24348,6,0,0,0
2951,1,0,0,0
1026,2,0,0,0
1020,3,0,0,0
5349,9,0,0,0
4366,52,1,0,0
4361,4,0,0,0
4718,16,0,0,0
18034,2,0,1,0
18032,11,0,0,0
18039,1,0,0,0
18038,9,0,0,0
28278,1,0,0,0
11078,8,0,0,0
11079,2,0,0,0
14552,9,0,0,0
28271,2,0,0,0
3106,2,0,0,0
11076,4,2,0,0
3101,6,0,0,0
14554,7,1,0,0
8672,1,0,0,0
15975,2,0,0,0
8676,35,1,0,0
8675,1,0,0,0
8679,3,0,0,0
8678,1,0,0,0
15978,1,0,0,0
13783,2,0,0,0
4090,5,0,0,0
13787,5,2,0,0
13784,34,7,0,0
3326,4,0,0,0
4046,1,0,0,0
23587,2,0,0,0
5736,18,1,0,0
23582,1,0,0,0
11319,6,0,0,0
13751,1,0,0,0
11315,2,0,0,0
5738,35,0,0,0
23589,7,0,0,0
11310,1,0,0,0
19128,3,0,0,0
27693,2,0,0,0
19120,15,0,1,0
19121,3,0,0,0
19126,21,0,1,0
19127,1,0,0,0
25837,2,0,0,0
25830,44,3,0,0
25839,26,1,1,0
26310,3,0,0,0
13635,4,0,0,0
20444,22,0,0,0
28859,8,1,0,0
23364,8,0,1,0
28855,25,2,0,0
8097,7,0,0,0
8095,1,0,0,0
8094,10,0,0,0
12520,8,0,0,0
15203,15,0,0,0
15202,11,0,0,0
12529,1,0,0,0
15208,1,0,0,0
8099,8,0,0,0
22189,3,0,0,0
22180,6,0,0,0
22184,2,0,0,0
23652,1,0,0,0
16578,26,0,0,0
16579,1,0,0,0
14422,1,0,0,0
16574,1,0,0,0
16572,4,1,0,0
16570,1,0,0,0
12666,9,1,0,0
6656,12,1,0,0
6655,3,1,0,0
6653,1,0,0,0
6652,24,0,0,0
10808,1,0,0,0
10804,1,0,0,0
10806,1,0,0,0
10800,1,0,0,0
6384,8,0,0,0
16319,15,0,0,0
6382,2,0,0,0
16312,5,0,0,0
21067,219,7,0,0
21065,4,0,0,0
19876,1,0,0,0
19874,4,0,0,0
16315,21,0,0,0
2382,12,0,0,0
26258,4,0,0,0
2384,2,0,0,0
2386,4,0,0,0
26254,5,0,0,0
2388,2,0,0,0
24801,1,0,0,0
17809,1,0,0,0
26253,2,0,0,0
21832,1,0,0,0
21209,3,0,0,0
21201,2,0,0,0
21206,3,0,0,0
21204,3,0,0,0
1849,4,0,1,0
1844,1,0,0,0
4958,29,1,0,0
4959,3,0,0,0
2169,4,0,0,0
4953,30,2,0,0
2167,6,0,0,0
2160,41,2,0,0
2163,2,0,0,0
14030,14,0,0,0
14032,5,0,0,0
14039,4,0,0,0
14038,1,0,0,0
17046,1,0,0,0
17040,2,0,0,0
1908,1,0,0,0
1909,37,0,1,0
5137,1,0,0,0
3295,6,0,0,0
1905,5,0,0,0
5133,8,0,0,0
1903,31,0,0,0
5131,29,1,0,0
5130,1,0,0,0
13206,1,0,0,0
11910,1,0,0,0
13209,11,1,0,0
14961,1,0,0,0
14960,7,0,0,0
14788,19,2,0,0
14969,43,5,0,0
14784,5,1,0,0
18202,17,1,0,0
14782,1,0,0,0
18200,8,3,0,0
14780,18,2,0,0
20555,35,1,0,0
20006,2,0,0,0
20551,63,6,0,0
20559,1,0,0,0
15266,1,0,0,0
27191,65,1,0,0
15263,5,0,0,0
12541,82,9,0,0
12812,2,0,0,0
15780,3,0,0,0
15782,1,0,0,0
6892,1,0,0,0
15784,11,2,1,0
15785,2,0,0,0
15787,2,0,0,0
29407,2,0,0,0
12934,2,0,0,0
10907,1,0,0,0
27182,3,0,0,0
27181,8,0,0,0
12938,1,0,0,0
1278,1,0,0,0
1279,2,0,0,0
618,1,0,0,0
619,14,3,0,0
1270,1,0,0,0
1272,14,0,0,0
611,8,0,0,0
616,1,0,0,0
617,33,3,1,0
614,36,5,0,0
8798,11,0,0,0
8799,10,1,0,0
15569,2,0,0,0
8792,40,4,1,0
8793,1,0,0,0
15560,2,0,0,0
8245,1,0,0,0
26894,29,2,0,0
26890,9,0,0,0
1493,25,0,1,0
8426,11,0,0,0
3593,1,0,0,0
8425,23,0,1,0
8420,3,0,0,0
5466,2,0,0,0
1498,4,0,0,0
3590,66,1,1,0
1499,2,0,0,0
28535,11,2,0,0
9838,233,0,0,0
9831,6,0,0,0
9836,1,0,0,0
9837,1,0,0,0
9834,17,1,1,0
23115,7,0,0,0
23116,2,0,0,0
15039,1,0,0,0
23119,2,0,0,0
22577,24,1,0,0
22576,8,0,0,0
10302,4,0,0,0
26401,22,0,0,0
26402,2,0,0,0
26405,1,0,0,0
26404,41,2,3,0
26406,1,0,0,0
26408,5,0,0,0
24663,1,0,0,0
4131,3,0,0,0
12184,1,0,0,0
4133,1,0,0,0
24669,68,11,0,0
4137,1,0,0,0
28132,2,0,0,0
12609,1,0,0,0
5696,7,0,0,0
5697,11,0,0,0
3847,11,2,0,0
22795,6,0,0,0
22797,1,0,0,0
760,3,0,1,0
19726,1,0,0,0
16149,1,0,0,0
19668,43,0,1,0
19667,1,0,0,0
5962,24,0,0,0
7914,4,0,0,0
19661,10,0,0,0
19660,39,12,0,0
17548,2,0,0,0
17549,13,0,0,0
16513,2,0,0,0
17540,1,0,0,0
17237,17,3,0,0
17232,17,2,0,0
17231,1,0,0,0
13438,1,0,0,0
13439,2,0,0,0
13430,54,1,0,0
13431,16,0,0,0
4543,3,0,0,0
4542,7,0,0,0
4545,5,1,0,0
4544,40,0,0,0
6289,1,0,0,0
11698,5,0,0,0
11699,3,0,0,0
11696,3,1,0,0
11694,10,0,0,0
970,7,1,0,0
24570,1,0,0,0
27317,1,0,0,0
27314,7,2,0,0
24933,15,0,0,0
24932,1,0,0,0
27318,12,0,0,0
27319,16,1,0,0
2594,2,0,0,0
27919,8,0,0,0
6287,12,2,1,0
2593,6,0,0,0
20630,21,1,0,0
20631,1,0,0,0
27912,10,2,0,0
20636,19,0,0,0
25224,2,0,0,0
25227,1,0,0,0
25220,2,0,0,0
25221,1,0,0,0
25222,5,0,0,0
180,5,0,0,0
6041,5,0,0,0
6636,1,0,0,0
2621,2,0,0,0
2626,8,2,0,0
2627,6,0,0,0
20943,7,0,0,0
20946,12,0,0,0
9582,18,0,0,0
7350,1,0,0,0
9580,1,0,0,0
9586,1,0,0,0
7354,136,1,2,0
20674,1,0,0,0
7356,29,2,0,0
9234,1,0,0,0
9235,5,0,0,0
9236,41,0,0,0
9589,3,0,0,0
9230,7,4,0,0
9232,7,0,0,0
10014,190,10,0,0
12348,1,0,0,0
12341,1,0,0,0
12347,1,0,0,0
12346,25,1,0,0
9409,1,0,0,0
10276,3,0,0,0
10272,2,0,0,0
9051,2,0,0,0
9053,27,0,0,0
9055,1,0,0,0
9057,1,0,0,0
21548,12,0,1,0
24061,3,0,0,0
24060,57,3,0,0
24063,1,0,0,0
24064,2,0,0,0
24066,28,0,0,0
22898,16,0,0,0
20490,1,0,0,0
22893,6,0,0,0
20498,1,0,0,0
22894,12,1,0,0
27730,1,0,0,0
776,3,0,0,0
771,10,0,0,0
26794,3,0,0,0
773,2,0,0,0
772,2,0,0,0
778,15,1,0,0
24323,28,0,0,0
24321,6,0,0,0
72,4,0,0,0
24325,8,1,0,0
2971,45,1,0,0
2976,2,0,0,0
24378,1,0,0,0
1042,1,0,0,0
1041,7,1,0,0
1040,4,0,0,0
1047,101,0,0,0
5367,4,1,0,0
1045,1,0,0,0
5369,44,1,0,0
4302,41,1,0,0
4300,62,2,0,0
4307,10,3,0,0
4306,5,0,0,0
4304,1,0,0,0
24498,7,0,0,0
11052,315,6,7,0
14573,45,2,0,0
14574,2,0,0,0
14575,21,3,0,0
14577,27,0,0,0
11058,6,0,0,0
11059,1,0,0,0
18018,5,0,0,0
24496,6,0,0,0
24497,1,0,0,0
3123,5,0,0,0
17846,24,0,1,0
3126,6,0,0,0
16136,10,0,0,0
8651,6,1,0,0
15994,1,0,0,0
8654,4,0,0,0
15992,4,1,0,0
5751,3,0,0,0
23568,1,0,0,0
23564,18,0,0,0
23561,2,0,0,0
23563,17,2,0,0
15197,8,0,0,0
15196,1,0,0,0
15191,2,0,0,0
15192,44,2,0,0
27674,8,0,0,0
15199,1,0,0,0
27670,39,1,1,0
18641,2,0,0,0
22964,2,0,0,0
28393,1,0,0,0
23308,26,0,0,0
28839,14,0,0,0
28832,2,0,0,0
28836,1,0,0,0
23304,34,1,0,0
15222,28,0,1,0
15227,3,0,0,0
23665,2,0,0,0
7435,1,0,0,0
7432,18,2,0,0
16556,13,0,0,0
23669,25,2,0,0
16550,297,1,3,1
2022,1,0,0,0
16552,6,0,0,0
16559,1,0,0,0
6674,2,0,0,0
6677,1,0,0,0
12647,35,3,1,0
12640,1,0,0,0
6670,4,0,1,0
6673,6,0,0,0
6672,457,8,3,0
16082,8,0,0,0
12648,4,0,0,0
16084,6,0,0,0
2326,3,0,0,0
9312,11,0,0,0
10868,4,0,0,0
10863,1,0,0,0
10861,4,0,0,0
10866,34,3,1,0
27717,1,0,0,0
16331,35,6,0,0
16881,1,0,0,0
19854,2,0,0,0
19855,11,0,0,0
19856,2,0,0,0
19501,18,0,0,0
19859,4,0,0,0
16889,21,0,0,0
19509,7,0,1,0
26239,1,0,0,0
2368,101,3,0,0
2367,217,23,0,0
2362,1,0,0,0
26234,2,0,0,0
28717,3,0,0,0
21954,2,0,0,0
21955,1,0,0,0
21952,6,0,0,0
21225,8,2,0,0
21950,32,1,0,0
13284,1,0,0,0
28243,9,0,0,0
14520,2,0,0,0
17682,3,0,0,0
1867,2,0,0,0
17680,22,0,0,0
1869,1,0,0,0
3720,166,0,1,0
14526,12,1,0,0
4931,32,6,0,0
4685,2,0,0,0
13593,1,0,0,0
4683,30,1,0,0
4938,54,0,0,0
4939,113,1,0,0
28246,1,0,0,0
4689,8,0,0,0
11734,20,4,0,0
11730,32,1,2,0
11733,7,0,0,0
11732,4,0,0,0
2103,5,0,0,0
2101,3,0,0,0
2104,1,0,0,0
5114,2,0,0,0
5116,1,0,0,0
14019,11,0,0,0
1610,3,0,0,0
14015,1,0,0,0
14014,18,0,0,0
14011,4,1,0,0
17062,1,0,0,0
17061,13,6,0,0
17060,158,4,5,0
6505,20,2,0,0
20798,2,0,0,0
10489,18,0,0,0
14150,23,0,0,0
10480,38,2,0,0
10481,9,0,0,0
14908,1,0,0,0
14901,1,0,0,0
27070,1,0,0,0
14902,105,13,0,0
20572,13,0,0,0
20575,9,0,0,0
20579,39,1,0,0
20578,38,15,0,0
1788,35,1,1,0
264,29,1,0,0
17643,5,0,0,0
6878,7,0,0,0
6877,10,0,0,0
6876,7,0,1,0
17641,43,1,2,0
6871,1,0,0,0
15761,50,0,0,0
29463,2,0,0,0
17392,5,0,0,0
29464,29,0,0,0
29465,63,4,1,0
18227,37,1,0,0
3804,38,5,1,0
18204,16,0,0,0
8220,2,0,1,0
16335,5,0,0,0
679,940,16,12,0
8226,13,2,0,0
676,7,0,0,0
4648,15,1,0,0
672,1,0,0,0
3803,2,0,0,0
18834,9,0,0,0
15502,16,0,0,0
15500,1,0,0,0
3802,2,0,0,0
15507,23,0,0,0
7606,13,1,0,0
7605,1,0,0,0
7602,2,0,0,0
7601,10,0,0,0
7600,10,0,1,0
4641,9,0,0,0
18306,2,0,0,0
2495,3,0,0,0
4647,13,0,0,0
9851,2,0,0,0
9856,3,0,0,0
9857,1,0,0,0
9858,2,0,0,0
18653,5,0,0,0
28483,1,0,0,0
1257,4,0,2,0
28481,49,8,0,0
23171,2,0,0,0
23176,2,0,0,0
28486,1,0,0,0
28484,27,0,0,0
28334,2,0,0,0
23178,1,0,0,0
28333,19,0,0,0
28332,11,0,0,0
23465,8,1,0,0
22556,73,8,0,0
22555,3,0,0,0
22552,33,17,0,0
26429,8,0,0,0
4111,6,0,0,0
26426,3,0,0,0
26422,13,1,0,0
26420,17,0,0,0
24689,2,0,0,0
7101,2,0,0,0
24685,23,0,0,0
24684,1,0,0,0
24687,15,0,0,0
24683,1,0,0,0
28159,2,0,0,0
17932,3,0,0,0
7891,1,0,0,0
23145,7,0,0,0
14370,1,0,0,0
23797,2,0,0,0
23794,2,0,0,0
5942,1,0,0,0
5943,3,0,0,0
5940,6,0,0,0
23791,3,0,0,0
23798,10,0,0,1
27086,2,0,0,0
3346,5,0,0,0
14445,2,0,0,0
25029,63,1,0,0
25794,3,0,0,0
25027,10,0,0,0
25024,2,0,0,0
25022,9,3,0,0
25791,5,0,0,0
25792,24,0,0,0
25793,27,1,0,0
27334,3,0,2,0
27335,2,0,0,0
19134,1,0,0,0
27333,2,0,0,0
27460,5,0,0,0
19629,1,0,0,0
931,12,0,0,0
25249,5,0,1,0
3345,1,0,0,0
25240,45,0,0,0
25246,4,0,0,0
25244,5,0,0,0
25245,3,0,0,0
28524,3,1,0,0
119,2,0,0,0
17214,103,7,1,0
6029,15,0,0,0
17216,2,0,0,0
17212,15,0,0,0
6021,5,0,0,0
6023,1,0,0,0
17218,8,0,0,0
3029,3,0,0,0
10070,2,0,0,0
10072,8,0,0,0
10079,3,0,0,0
19335,17,0,0,0
2643,3,0,0,0
19625,1,0,0,0
18782,6,0,0,0
9213,8,0,0,0
9210,30,0,0,0
9216,4,0,0,0
12364,3,1,0,0
12368,3,0,0,0
